Old bug id 841004 is mapped to new bug id (64),[openhpi:bugs]  #64 event timeout tests should be better,64@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/64/
Old bug id 841898 is mapped to new bug id (65),[openhpi:bugs]  #65 abi UID should change to reflect new plugin interface,65@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/65/
Old bug id 842426 is mapped to new bug id (66),[openhpi:bugs]  #66 Change default value of RPT_ENTRY_BEGIN and RDR_BEGIN,66@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/66/
Old bug id 844156 is mapped to new bug id (67),[openhpi:bugs]  #67 SA_ERR_HPI_INVALID_CMD should be removed in el_007.c,67@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/67/
Old bug id 845724 is mapped to new bug id (68),[openhpi:bugs]  #68 uid_map_from_file fails  /var/lib/openhpi does not existes,68@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/68/
Old bug id 846275 is mapped to new bug id (69),[openhpi:bugs]  #69 SetThresholds fails if str length different than previous,69@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/69/
Old bug id 846876 is mapped to new bug id (70),[openhpi:bugs]  #70 missing macro,70@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/70/
Old bug id 846991 is mapped to new bug id (71),[openhpi:bugs]  #71 Strange behavior in string2entitypatch,71@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/71/
Old bug id 847935 is mapped to new bug id (72),[openhpi:bugs]  #72 string2epath crash under glib-2.0,72@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/72/
Old bug id 848733 is mapped to new bug id (73),[openhpi:bugs]  #73 ipmi version checking,73@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/73/
Old bug id 849070 is mapped to new bug id (74),[openhpi:bugs]  #74  /openhpi/openhpi.h:414: warning: no return statement in func,74@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/74/
Old bug id 849076 is mapped to new bug id (75),[openhpi:bugs]  #75 make install ought to put hpiSubagent.conf file in NetsNMP s,75@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/75/
Old bug id 849516 is mapped to new bug id (76),[openhpi:bugs]  #76 make install overwrites existing  /etc/openhpi/openhpi.conf,76@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/76/
Old bug id 849602 is mapped to new bug id (77),[openhpi:bugs]  #77 handling /var/lib/openhpi is done twice,77@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/77/
Old bug id 850124 is mapped to new bug id (78),[openhpi:bugs]  #78 change _ipmi_mc_pointer_noseq_cb into _ipmi_mc_pointer_cb,78@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/78/
Old bug id 851900 is mapped to new bug id (79),[openhpi:bugs]  #79 Complile error when make ipmidirect.,79@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/79/
Old bug id 852223 is mapped to new bug id (80),[openhpi:bugs]  #80 Definition Conflicts between net-snmp-config.h and config.h,80@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/80/
Old bug id 853236 is mapped to new bug id (81),[openhpi:bugs]  #81 list_resources depends on netsnmp,81@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/81/
Old bug id 853389 is mapped to new bug id (82),[openhpi:bugs]  #82 'list_resources' SIGSEGV's,82@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/82/
Old bug id 853477 is mapped to new bug id (83),[openhpi:bugs]  #83 corrupt inventory data,83@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/83/
Old bug id 853715 is mapped to new bug id (84),[openhpi:bugs]  #84 saHpiEventLogClear returns SA_ERR_HPI_UNSUPPORTED_API,84@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/84/
Old bug id 853734 is mapped to new bug id (85),[openhpi:bugs]  #85 UpdateTime in IPMI SEL is not correct,85@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/85/
Old bug id 854485 is mapped to new bug id (86),[openhpi:bugs]  #86 MC should be named reasonablly,86@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/86/
Old bug id 854897 is mapped to new bug id (87),[openhpi:bugs]  #87 saHpiInitialize with no plugins,87@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/87/
Old bug id 854979 is mapped to new bug id (88),[openhpi:bugs]  #88 SaHpiResoucreDiscover() fials on failure of One Plugin,88@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/88/
Old bug id 855331 is mapped to new bug id (89),[openhpi:bugs]  #89 dist variables for ipmidirect are not right,89@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/89/
Old bug id 855336 is mapped to new bug id (90),"[openhpi:bugs]  #90 epath set_instance should work on resource, not event",90@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/90/
Old bug id 857128 is mapped to new bug id (91),[openhpi:bugs]  #91 Reduce BC plugin library size,91@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/91/
Old bug id 857692 is mapped to new bug id (92),[openhpi:bugs]  #92 saHpiAutoExtractTimeoutSet/Get,92@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/92/
Old bug id 858108 is mapped to new bug id (93),[openhpi:bugs]  #93 make distcheck fails,93@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/93/
Old bug id 858277 is mapped to new bug id (94),[openhpi:bugs]  #94 missing header file,94@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/94/
Old bug id 859244 is mapped to new bug id (95),[openhpi:bugs]  #95 Plug-in Development Guide need utility helpers documentation,95@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/95/
Old bug id 860112 is mapped to new bug id (96),[openhpi:bugs]  #96 ipmi_direct Cannot compile properly.,96@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/96/
Old bug id 861785 is mapped to new bug id (97),[openhpi:bugs]  #97 missing release files in agent,97@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/97/
Old bug id 861788 is mapped to new bug id (98),[openhpi:bugs]  #98 basics.sgml lacks formatting,98@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/98/
Old bug id 864843 is mapped to new bug id (99),[openhpi:bugs]  #99 configure is too old to generate rt-env.sh correctly,99@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/99/
Old bug id 864881 is mapped to new bug id (100),[openhpi:bugs]  #100 BigBuild break in ipmidirect,100@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/100/
Old bug id 865327 is mapped to new bug id (101),[openhpi:bugs]  #101 resources can not be seen in IPMI plug-in,101@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/101/
Old bug id 865333 is mapped to new bug id (102),[openhpi:bugs]  #102 Resource but MC type should not have Firmware info,102@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/102/
Old bug id 865618 is mapped to new bug id (103),[openhpi:bugs]  #103 ipmi_select should be out side of callback,103@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/103/
Old bug id 865619 is mapped to new bug id (104),[openhpi:bugs]  #104 IPMI plug-in should remember previous sensor state,104@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/104/
Old bug id 872240 is mapped to new bug id (105),[openhpi:bugs]  #105 Can not find entity id when sensor_change,105@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/105/
Old bug id 872434 is mapped to new bug id (106),[openhpi:bugs]  #106 Ugly hexidecimal string in HPI-MIB::saHpiSystemEventLogOemEv,106@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/106/
Old bug id 872437 is mapped to new bug id (107),[openhpi:bugs]  #107 segfault when populating inventory entries using snmp_bc,107@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/107/
Old bug id 872580 is mapped to new bug id (108),"[openhpi:bugs]  #108 Duplicate items are added in all the tables, except one",108@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/108/
Old bug id 873540 is mapped to new bug id (109),[openhpi:bugs]  #109 use resource data consistently,109@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/109/
Old bug id 873853 is mapped to new bug id (110),[openhpi:bugs]  #110 Change the 'hpi' OID from experimental to what SAF ratified,110@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/110/
Old bug id 873854 is mapped to new bug id (111),[openhpi:bugs]  #111 Make the 'saHpiSystemEventDelete' and 'saHpiEventDelete' wrt,111@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/111/
Old bug id 873961 is mapped to new bug id (112),"[openhpi:bugs]  #112 Duplicate control, inventory, sensor, and watchdog tables.",112@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/112/
Old bug id 876111 is mapped to new bug id (113),[openhpi:bugs]  #113 string2entitypath() causes segment fault,113@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/113/
Old bug id 876161 is mapped to new bug id (114),[openhpi:bugs]  #114 Memory consumption &gt; 64MB after 3 days and grows.,114@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/114/
Old bug id 876166 is mapped to new bug id (115),"[openhpi:bugs]  #115 Too many sensors, control, inventory objects.",115@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/115/
Old bug id 876217 is mapped to new bug id (116),[openhpi:bugs]  #116 Enhance make clean rule to remove code coverage extensions,116@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/116/
Old bug id 876223 is mapped to new bug id (117),[openhpi:bugs]  #117 Clean up duplicate compiler flags,117@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/117/
Old bug id 876241 is mapped to new bug id (118),[openhpi:bugs]  #118 The saHpiCtrlState OBJECT in the MIB defines wrong length ..,118@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/118/
Old bug id 876243 is mapped to new bug id (119),[openhpi:bugs]  #119 saHpiCtrlState object for type analog in description mention,119@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/119/
Old bug id 876247 is mapped to new bug id (120),[openhpi:bugs]  #120 Need to add/suppress system-wide compiler flags,120@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/120/
Old bug id 876290 is mapped to new bug id (121),[openhpi:bugs]  #121 The 'SaHpiCtrlAttributes' is missing info about Analog type.,121@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/121/
Old bug id 876304 is mapped to new bug id (122),[openhpi:bugs]  #122 Make the MIB Sensor reading return dynamic data,122@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/122/
Old bug id 876402 is mapped to new bug id (123),"[openhpi:bugs]  #123 saHpiCtrlBool should have a better name, like SaHpiCtrlIgnor",123@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/123/
Old bug id 876405 is mapped to new bug id (124),[openhpi:bugs]  #124 saHpiCtrlAttributes for the type 'stream' is missing data.,124@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/124/
Old bug id 876446 is mapped to new bug id (125),[openhpi:bugs]  #125 The description in the SaHpiCtrlAttributes is confusing.,125@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/125/
Old bug id 876688 is mapped to new bug id (126),[openhpi:bugs]  #126 Compile error,126@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/126/
Old bug id 876904 is mapped to new bug id (127),[openhpi:bugs]  #127 Missing Data Configuration elements,127@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/127/
Old bug id 877063 is mapped to new bug id (128),[openhpi:bugs]  #128 consolodate ..StateCategoryXXXX fields,128@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/128/
Old bug id 877657 is mapped to new bug id (129),[openhpi:bugs]  #129 dummy plugin no longer appears to work,129@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/129/
Old bug id 877723 is mapped to new bug id (130),[openhpi:bugs]  #130 can't link with libopenhpi.so,130@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/130/
Old bug id 878592 is mapped to new bug id (131),[openhpi:bugs]  #131 hpiSubagent: SEGMENT FAULT with latest code,131@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/131/
Old bug id 878885 is mapped to new bug id (132),[openhpi:bugs]  #132 openhpi not 64bit clean,132@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/132/
Old bug id 880589 is mapped to new bug id (133),[openhpi:bugs]  #133 Segfault in Blade Center snmp_set(),133@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/133/
Old bug id 881312 is mapped to new bug id (134),[openhpi:bugs]  #134 gcc 3.2.1 generates a warning for static inline functions,134@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/134/
Old bug id 882213 is mapped to new bug id (135),[openhpi:bugs]  #135 Inconsinstent handling if userdata in rdr and resource,135@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/135/
Old bug id 885081 is mapped to new bug id (136),[openhpi:bugs]  #136 � for all enumerated objects in the MIB.,136@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/136/
Old bug id 885407 is mapped to new bug id (137),"[openhpi:bugs]  #137 sf_201, sf_202 cannot passed",137@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/137/
Old bug id 885483 is mapped to new bug id (138),[openhpi:bugs]  #138 auto insert should check managed resource state,138@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/138/
Old bug id 885806 is mapped to new bug id (139),[openhpi:bugs]  #139 @NOFLAGS@ causes gcc flag error,139@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/139/
Old bug id 887238 is mapped to new bug id (140),[openhpi:bugs]  #140 The saHpiInventoryTable is missing an object.,140@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/140/
Old bug id 887240 is mapped to new bug id (141),[openhpi:bugs]  #141 saHpiInventoryAttributes is missing information about Oem ty,141@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/141/
Old bug id 890341 is mapped to new bug id (142),[openhpi:bugs]  #142 Building bug (./BigBuild),142@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/142/
Old bug id 891483 is mapped to new bug id (143),[openhpi:bugs]  #143 SNMP plug-in should be 64bit clean,143@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/143/
Old bug id 891486 is mapped to new bug id (144),[openhpi:bugs]  #144 ipmidirect plug-in should 64bit clean,144@bugs.openhpi.p.re.sf.net,https://sourceforge.net/p/openhpi/bugs/144/
